,id_ingredient,text,O_EAN13
7285,en:skimmed-milk,lait écrémé,1
7286,en:smoked-cooked-lardoons,lardons* cuits fumés,1
7287,en:smoked-bacon,geräucherter Speck,1
7288,en:smoked-bacon,Smoked Bacon,1
7289,en:smoke-flavouring,smoke flavourings,1
7290,en:smoke-flavouring,smoke flavouring,1
7291,en:smoke-flavouring,arôme fumée,1
7292,en:smoke-flavouring,arôme de fumé,1
7293,en:smoke-flavouring,arôme de fumee,1
7294,en:smoke-flavouring,Smoke Flavouring,1
7295,en:small-white-onions,oignon blancs,1
7296,en:small-white-onions,oignon blanc,1
7297,en:slippery-jack,Boletus luteus,1
7298,en:slippery-jack,Bolets jaunes,1
7299,en:skipjack-tuna,thon Listao,1
7300,en:skimmed-milk-powder,leche desnatada en polvo,1
7301,en:skimmed-milk-powder,lait en poudre écrémé,1
7302,en:skimmed-milk-powder,MagerMILCHpulver,1
7303,en:skimmed-milk-powder,MAGERMILCHPULVER,1
7304,en:skimmed-milk-powder,LAIT ÉCRÉMÉ en poudre,1
7305,en:shake well before use,shake well before use,1
7306,en:sesame-seeds,graine de sésame,1
7307,en:smoked-salmon,_saumon fumé_,1
7308,en:sauce de poisson,sauce de poisson,1
7309,en:sdice extracts,sdice extracts,1
7310,en:scallop,noix de Saint Jacques,1
7311,en:scallop,_noix de saint-jacques_,1
7312,en:scallop,_noix de Saint-Jacques_,1
7313,en:scallop,_noix de Saint Jacques**_,1
7314,en:scallop,SAINT-JACQUES,1
7315,en:savoy-cabbage,chou vert,1
7316,en:sauternes,sauternes,1
7317,en:sauternes,Sauternes,1
7318,en:sauce,sauce,1
7319,en:sesame-seeds,de graines de sésame,1
7320,en:sauce,_sauce,1
7321,en:sardine-fillets,Filets de sardines,1
7322,en:sardine,sardines,1
7323,en:sardine,sardine,1
7324,en:sardine,SARDINES,1
7325,en:sardina-pilchardus,Sardina pilchardus walbaum,1
7326,en:salt-from-guerande,sel de guérande,1
7327,en:salt-from-guerande,sel de Guérande IGP,1
7328,en:salt-from-guerande,Sel de Guérande,1
7329,en:sea-salt,Sel de mer,1
7330,en:sea-salt,sels minéraux de mer,1
7331,en:seconenea,seconenea,1
7332,en:seed,Mélange de graines,1
7333,en:sesame-seeds,_graines de sésame_,1
7334,en:sesame-seeds,GRAINES DE SÉSAME,1
7335,en:sesame-paste,sesame seed paste,1
7336,en:sesame-paste,pâte graines de sésame,1
7337,en:sesame-paste,pâte de graines de sésame,1
7338,en:sesame-paste,pâte de _graines de sésame_,1
7339,en:sesame-paste,pâte de SESAME,1
7340,en:sesame-paste,pate de graine de sesames,1
7341,en:sesame-oil,huile de _sésame_,1
7342,en:sesame,sesame,1
7343,en:sesame,et de sesame,1
7344,en:sepia-officinalis,SEPIA OFFICINALIS,1
7345,en:semi-skimmed-milk,lait demi écrémé,1
7346,en:semi-skimmed-milk,_lait_ demi écrémé,1
7347,en:semi-skimmed-milk,_lait demi-écrémé_,1
7348,en:semi-skimmed-milk,Lait demi écrémé,1
7349,en:seed,mélange de graines,1
7350,en:seed,graines de,1
7351,en:seed,graine,1
7352,en:smoked-salmon,Saumon fumé,1
7353,en:smoked-salmon,_saumon_fumé,1
7354,en:sunflower-oil,huile de-tournesol,1
7355,en:stabiliser,Stabilisants,1
7356,en:sucre de canne,sucre de canne,1
7357,en:straw-mushroom,pleurotes,1
7358,en:straw-mushroom,pleurote,1
7359,en:storage,storage,1
7360,en:sterilized-cream,crème stérilisée,1
7361,en:starch,amidons,1
7362,en:starch,Stärke,1
7363,en:starch,AMIDON,1
7364,en:stabiliser,stabilizzante,1
7365,en:stabiliser,STABILISATEUR,1
7366,en:spice-extract,Spice Extract,1
7367,en:stabiliser,STABILISANT,1
7368,en:squid,_calamars_,1
7369,en:squid,Calamars,1
7370,en:spirit-vinegar,vinaigre d eau de vie,1
7371,en:spinach-powder,poudre d'épinards,1
7372,en:spinach,epinards,1
7373,en:spices-and-spices-extracts,épices et extrait d'épices,1
7374,en:spices farming,spices farming,1
7375,en:spice-extract,kryddextrakt,1
7376,en:sucrose,saccarosio,1
7377,en:sugar,Zucchero,1
7378,en:sugar,cukier,1
7379,en:sugar,sUcre,1
7380,en:sunflower-oil,"huile de tournesol""",1
7381,en:sunflower-oil,Huiles végétales de tournesol,1
7382,en:sunflower-oil,Huiles de tournesol,1
7383,en:sunflower-oil,Huile de Tournesol,1
7384,en:sunflower-oil,HUILE TOURNESOL,1
7385,en:sunflower-oil,Aceite de girasol,1
7386,en:sunflower seed oil,sunflower seed oil,1
7387,en:sunflower,zonnebloem,1
7388,en:sunflower,girasol,1
7389,en:sunflower,dont tournesol,1
7390,en:sunflower,de tournesol,1
7391,en:sundried-tomatoes,tomates séchées au soleil,1
7392,en:sundried-tomatoes,an der Sonne getrocknete Tomaten,1
7393,en:sundried-tomatoes,Tomates séchées au soleil,1
7394,en:sun-dried tomatoes,sun-dried tomatoes,1
7395,en:summer-truffle,Tuber aestivum,1
7396,en:sulfite,sulfitos,1
7397,en:sulfite,solfiti,1
7398,en:sulfite,_sulfite_,1
7399,en:spice-extract,extraits d‘épices,1
7400,en:spice-extract,Gewürzextrakt,1
7401,en:smoked-salmon,dont SAUMON fumé,1
7402,en:soy-preparation,préparation à base de SOJA,1
7403,en:soya-bean,_graines de soja_,1
7404,en:soya,avec soja,1
7405,en:soya,_Soja_,1
7406,en:soy-sauce-powder,sauce soja en poudre,1
7407,en:soy-sauce,soy sauce,1
7408,en:soy-sauce,Sauce _Soja_,1
7409,en:soy-protein,protéines de SOJA,1
7410,en:soy-protein,protéine de soja,1
7411,en:soy-protein,Protéine de _soja_,1
7412,en:soy-milk,tonyu,1
7413,en:spice e 875mi-lkg,spice e 875mi-lkg,1
7414,en:soy-flour,farine de _soja_,1
7415,en:soy-flakes,flocons de soja,1
7416,en:soy-flakes,flocons de _soja_,1
7417,en:sodium-citrate,Citrate de sodium,1
7418,en:sodium-caseinate,_caséinates_ de sodium,1
7419,en:sodium,sodium,1
7420,en:snail,escargots,1
7421,en:smoky aroma,smoky aroma,1
7422,en:smoked-salt,sel fumé,1
7423,en:soya-bean,fèves de SOJA,1
7424,en:soya-bean,grain de soja,1
7425,en:soya-bean,graine de soja,1
7426,en:soya-bean,graines.de _soja_,1
7427,en:spice and herbal extracts,spice and herbal extracts,1
7428,en:spice,"épices""",1
7429,en:spice,ÉPICES,1
7430,en:spice,specerijen,1
7431,en:spice,kryddor,1
7432,en:spice,epices,1
7433,en:spice,epice,1
7434,en:spice,d'épices,1
7435,en:spice,d'aromates,1
7436,en:spice,Spices,1
7437,en:spelt,d'epeautre,1
7438,en:special-bread,Pain special,1
7439,en:spaghetti,Spaghetti,1
7440,en:soya-oil,_Sojaöl_,1
7441,en:soya-lecithin,lécithine de soja,1
7442,en:soya-lecithin,lécithine de SOJA,1
7443,en:soya-lecithin,lecithine de soja,1
7444,en:soya-lecithin,contient lécithine de _soja_,1
7445,en:soya-bean,soybeans,1
7446,en:white-wine,Weißwein,1
7447,en:white-wine,vino blanco,1
7448,en:white-wine-vinegar,aceto di vino bianco,1
7449,fr:Anti-Oidant L,Anti-Oidant L,1
7450,fr:Artichokes And Gariic Cream,Artichokes And Gariic Cream,1
7451,fr:Aromen,Aromen,1
7452,fr:Armagnac poivre blanc,Armagnac poivre blanc,1
7453,fr:Armagna,Armagna,1
7454,fr:Aprèsouverture,Aprèsouverture,1
7455,fr:Après se conserve plusieurs semaimes au,Après se conserve plusieurs semaimes au,1
7456,fr:Après ouverture- conserver au réfriaerateur,Après ouverture- conserver au réfriaerateur,1
7457,fr:Après ouve mer' au réfrigérateur et à *conformément à h r,Après ouve mer' au réfrigérateur et à *conformément à h r,1
7458,fr:Apport dl,Apport dl,1
7459,fr:Anet135ge_,Anet135ge_,1
7460,fr:After opening,After opening,1
7461,fr:Anacardes* ? Basilic* ? Pinienkerne,Anacardes* ? Basilic* ? Pinienkerne,1
7462,fr:Anacardes,Anacardes,1
7463,fr:Amidont maïs modifé,Amidont maïs modifé,1
7464,fr:Amidon de maïs modifié Laurier en poudre,Amidon de maïs modifié Laurier en poudre,1
7465,fr:Amidon de maïs Correcteur dlocidité,Amidon de maïs Correcteur dlocidité,1
7466,fr:Amandes Pecorino Romano AOP LAIT brebis,Amandes Pecorino Romano AOP LAIT brebis,1
7467,fr:Allium ursinum,Allium ursinum,1
7468,fr:Allergènes.' GRAS,Allergènes.' GRAS,1
7469,fr:All des ours,All des ours,1
7470,fr:Arôme naturel de piment avec loutres arômes naturels,Arôme naturel de piment avec loutres arômes naturels,1
7471,fr:Arômes Vaturels,Arômes Vaturels,1
7472,fr:Arômes naturels de Diment,Arômes naturels de Diment,1
7473,fr:Arômes naturels sels émulsifiants,Arômes naturels sels émulsifiants,1
7474,fr:BONNETERRE 1,BONNETERRE 1,1
7475,fr:BEARNAISE,BEARNAISE,1
7476,fr:BASILIC grédients,BASILIC grédients,1
7477,fr:BASE DE TOMATES AVEC VIANDE DE BŒUF et de PORC,BASE DE TOMATES AVEC VIANDE DE BŒUF et de PORC,1
7478,fr:B,B,1
7479,fr:Azg Aar,Azg Aar,1
7480,fr:Avaot ouverture,Avaot ouverture,1
7481,fr:Avant ouverture,Avant ouverture,1
7482,fr:Avant,Avant,1
7483,fr:Ava!lt e,Ava!lt e,1
7484,fr:Augnt,Augnt,1
7485,fr:Aubergines pré frites à l'huile de tournesol,Aubergines pré frites à l'huile de tournesol,1
7486,fr:Aubergines grillées 65 %1 huile de tournesol,Aubergines grillées 65%1 huile de tournesol,1
7487,fr:Aubergines de Sicile,Aubergines de Sicile,1
7488,fr:Au micro-ondes,Au micro-ondes,1
7489,fr:Au la date Inscrite sur le,Au la date Inscrite sur le,1
7490,fr:Aspergillus Oryzae,Aspergillus Oryzae,1
7491,fr:Ascorbic Acid,Ascorbic Acid,1
7492,fr:Arômes natures,Arômes natures,1
7493,fr:Ail haché,Ail haché,1
7494,fr:Aede tomate concentré de tomate,Aede tomate concentré de tomate,1
7495,fr:BP101,BP101,1
7496,fr:A conserver entre OOC et,A conserver entre OOC et,1
7497,fr:A la casserole,A la casserole,1
7498,fr:A inl Ite,A inl Ite,1
7499,fr:A de az'aat la date tasctite le ceaetcle,A de az'aat la date tasctite le ceaetcle,1
7500,fr:A cuisso!olett,A cuisso!olett,1
7501,fr:A consommer depréférenceou yet sec 1011,A consommer depréférenceou yet sec 1011,1
7502,fr:A consommer de préférence avant le,A consommer de préférence avant le,1
7503,fr:A consommer de préférence,A consommer de préférence,1
7504,fr:A consommer de preférence avant re,A consommer de preférence avant re,1
7505,fr:A conserverentre OOC et +40C,A conserverentre OOC et +40C,1
7506,fr:A conserver au refrigérateur après ouverture et à consommer de préférence dans les 2 semaines,A conserver au refrigérateur après ouverture et à consommer de préférence dans les 2 semaines,1
7507,fr:Acras à la morue,Acras à la morue,1
7508,fr:A conserver au refrigérateur après ouverture et à consommer,A conserver au refrigérateur après ouverture et à consommer,1
7509,fr:A conserver au refrigerateur après ouverture et a consommer de preference dans les 2 semaines,A conserver au refrigerateur après ouverture et a consommer de preference dans les 2 semaines,1
7510,fr:A ambiante,A ambiante,1
7511,fr:A TARTINER ARTICHAUTS grédients,A TARTINER ARTICHAUTS grédients,1
7512,fr:A SE CONSUMA,A SE CONSUMA,1
7513,fr:A Consommer de préférence avant la date inscrite sur le couvercle en Italie en France par SAS Italia Import 73 u,A Consommer de préférence avant la date inscrite sur le couvercle en Italie en France par SAS Italia Import 73 u,1
7514,fr:A CONSOMMER DE PREFERENCE,A CONSOMMER DE PREFERENCE,1
7515,fr:A,A,1
7516,fr:@ Tomato ketchup,@ Tomato ketchup,1
7517,fr:A la casserole arôme,A la casserole arôme,1
7518,fr:A les voir la capsule,A les voir la capsule,1
7519,fr:A se pàstra la frigider dupâ deschidere si a se consuma in'2 zile,A se pàstra la frigider dupâ deschidere si a se consuma in'2 zile,1
7520,fr:A tenir au FR PRODUC g OFFRANCï CE,A tenir au FR PRODUC g OFFRANCï CE,1
7521,fr:Acqua,Acqua,1
7522,fr:Acide octique,Acide octique,1
7523,fr:Acide Cftfique,Acide Cftfique,1
7524,fr:Accompagnera vos viandes,Accompagnera vos viandes,1
7525,fr:Accompagnera viandes,Accompagnera viandes,1
7526,fr:Ac iprence avant là A consommer de date figurant sur la c a au frais après ouverture et rapidement,Ac iprence avant là A consommer de date figurant sur la c a au frais après ouverture et rapidement,1
7527,fr:Abtropfgewicht I Süzme aji,Abtropfgewicht I Süzme aji,1
7528,fr:AUBERGINES et POIVRONS Ingrédienb,AUBERGINES et POIVRONS Ingrédienb,1
7529,fr:ATES et Ingrédients,ATES et Ingrédients,1
7530,fr:ARACHIDESmoulues,ARACHIDESmoulues,1
7531,fr:APÉRO ?cetCeS,APÉRO ?cetCeS,1
7532,fr:ANHYDRIDE Sulfureux noix de cajou,ANHYDRIDE Sulfureux noix de cajou,1
7533,fr:ANDALOUSE SAUCE O Sauce avec des tomates et du piment de Cayenne,ANDALOUSE SAUCE O Sauce avec des tomates et du piment de Cayenne,1
7534,fr:AMERICAINE,AMERICAINE,1
7535,fr:ALLA GENOVESE EXTRA VERGINE Dl olio di somi di irasolo,ALLA GENOVESE EXTRA VERGINE Dl olio di somi di irasolo,1
7536,fr:AILE IHRE GERICHTE,AILE IHRE GERICHTE,1
7537,fr:AC.LACTIQUES,AC.LACTIQUES,1
7538,fr:AC.CITRIQUES,AC.CITRIQUES,1
7539,fr:A.oryzae,A.oryzae,1
7540,de:Aus nachhaltigem Anbau,Aus nachhaltigem Anbau,1
7541,fr:BRANCHES DE CITRONNELLE,BRANCHES DE CITRONNELLE,1
7542,en:whole-almonds,_amandes_ entières,1
7543,fr:Ces ingrédients proviennent d'Italie,Ces ingrédients proviennent d'Italie,1
7544,fr:Chilli pepper,Chilli pepper,1
7545,fr:Chauffez la sauceàfeudouxpendant g 34 minutes au four à micro-ondes,Chauffez la sauceàfeudouxpendant g 34 minutes au four à micro-ondes,1
7546,fr:Chauffez la sauce à feud uxpendant,Chauffez la sauce à feud uxpendant,1
7547,fr:Chauffez la sauce à feu doux pendant 4 minutes,Chauffez la sauce à feu doux pendant 4 minutes,1
7548,fr:Chair de tomates pelées,Chair de tomates pelées,1
7549,fr:Cette sauce sera idéale pour légumes,Cette sauce sera idéale pour légumes,1
7550,fr:Cette sauce est idéale avec des pâtes accompagnéesde jombon de Parme,Cette sauce est idéale avec des pâtes accompagnéesde jombon de Parme,1
7551,fr:Cette sauce est délicieuse,Cette sauce est délicieuse,1
7552,fr:Cette boîte contient,Cette boîte contient,1
7553,fr:Ces Olives,Ces Olives,1
7554,fr:Cajun mélange d'épices,Cajun mélange d'épices,1
7555,fr:Certains ingrédients de ce produit ne proviennent ni du Mexique ni de Belgique,Certains ingrédients de ce produit ne proviennent ni du Mexique ni de Belgique,1
7556,fr:Certains ingrédients de ce produit ne proviennent ni d'Amérique du sud ni de Belgique,Certains ingrédients de ce produit ne proviennent ni d'Amérique du sud ni de Belgique,1
7557,fr:Certains ingrédients de ce produit de proviennent pas de France,Certains ingrédients de ce produit de proviennent pas de France,1
7558,fr:Ce produit est fabriqué a partir de steak haché pur boeuf,Ce produit est fabriqué a partir de steak haché pur boeuf,1
7559,fr:Ce produit contient de la viande de poulet,Ce produit contient de la viande de poulet,1
7560,fr:Cc*eur cc,Cc*eur cc,1
7561,fr:Carottes Huile de tournesol Protéines de SOJA,Carottes Huile de tournesol Protéines de SOJA,1
7562,fr:Cannellonis à la ricotta et aux épinards,Cannellonis à la ricotta et aux épinards,1
7563,fr:Cancer paguru5 eau,Cancer paguru5 eau,1
7564,fr:Choppedtomatoesandt0TlË j basil,Choppedtomatoesandt0TlË j basil,1
7565,fr:Coauillettes sèches 1 lg I,Coauillettes sèches 1 lg I,1
7566,fr:Coffecteur D'acidité,Coffecteur D'acidité,1
7567,fr:Cofrecteur d'acid acide citrique,Cofrecteur d'acid acide citrique,1
7568,fr:Content _sulfites_,Content _sulfites_,1
7569,fr:Contain sulphites,Contain sulphites,1
7570,fr:Consommer immédiatement,Consommer immédiatement,1
7571,fr:Conservter au frais,Conservter au frais,1
7572,fr:Conserver rais apres ouverture et consommer POIDS NET,Conserver rais apres ouverture et consommer POIDS NET,1
7573,fr:Conserver dans un endroit sec et loin de sources de chaleur,Conserver dans un endroit sec et loin de sources de chaleur,1
7574,fr:Conserve f frais,Conserve f frais,1
7575,fr:Conservation À cmsormer pswiau,Conservation À cmsormer pswiau,1
7576,fr:Conseils de dégustation,Conseils de dégustation,1
7577,fr:Conseils d'utilisation Utilisation,Conseils d'utilisation Utilisation,1
7578,fr:Conseil de consewatlon,Conseil de consewatlon,1
7579,fr:Conditionné sous atmosphère protectiice,Conditionné sous atmosphère protectiice,1
7580,fr:Concentré tomates dilué,Concentré tomates dilué,1
7581,fr:Concentré de tomates* à concentration simple,Concentré de tomates* à concentration simple,1
7582,fr:Concentré de tomates dilué,Concentré de tomates dilué,1
7583,fr:Comme son nom l'indique,Comme son nom l'indique,1
7584,fr:Colza oil,Colza oil,1
7585,fr:Cognac fine Champagne pour usage professionnel,Cognac fine Champagne pour usage professionnel,1
7586,fr:Cognac Fine Champagne,Cognac Fine Champagne,1
7587,fr:Caltent,Caltent,1
7588,fr:CTËi fimeràt,CTËi fimeràt,1
7589,fr:Basil,Basil,1
7590,fr:Biewürzigen TomatensoBe yzutaten,Biewürzigen TomatensoBe yzutaten,1
7591,fr:BoletusEdulisem,BoletusEdulisem,1
7592,fr:Boletus edulis partiellement réhydratés,Boletus edulis partiellement réhydratés,1
7593,fr:Boletus Edulis et son groupe son groupe,Boletus Edulis et son groupe son groupe,1
7594,fr:Boletus Edulis et son groupe,Boletus Edulis et son groupe,1
7595,fr:Boeuf 20 % Porc,Boeuf 20% Porc,1
7596,fr:Bocal de caviar d'aubergine,Bocal de caviar d'aubergine,1
7597,fr:Bloc de foie gras de canard du Sud-Ouest avec 30 % de morceau Foie gras de canard du Sud-Ouest,Bloc de foie gras de canard du Sud-Ouest avec 30% de morceau Foie gras de canard du Sud-Ouest,1
7598,fr:Biologisch,Biologisch,1
7599,fr:Biol?isch pittige tomatensaus Ingre lënten,Biol?isch pittige tomatensaus Ingre lënten,1
7600,fr:Bien agiter avant emploi A conserver au réfrigérateur,Bien agiter avant emploi A conserver au réfrigérateur,1
7601,fr:CRABE-TOURTEAU,CRABE-TOURTEAU,1
7602,fr:Beurre LAIT Emmental de moïs modifié,Beurre LAIT Emmental de moïs modifié,1
7603,fr:Beurr,Beurr,1
7604,fr:Betfiore Massimo c.da Mirogallo sn,Betfiore Massimo c.da Mirogallo sn,1
7605,fr:Best Before End,Best Before End,1
7606,fr:Bem Fesch Kaninchen,Bem Fesch Kaninchen,1
7607,fr:Basilic naturel,Basilic naturel,1
7608,fr:Basilic frais genoveseAOP,Basilic frais genoveseAOP,1
7609,fr:Basilic 2 %-Sel,Basilic 2 %-Sel,1
7610,fr:Basilic 10 % Tomates sechées,Basilic 10% Tomates sechées,1
7611,fr:Bouillon de cuisson eau,Bouillon de cuisson eau,1
7612,fr:Boulgourfin cuit,Boulgourfin cuit,1
7613,fr:Bouquet provençal,Bouquet provençal,1
7614,fr:Bret mg Fett de Tomato Ketchup,Bret mg Fett de Tomato Ketchup,1
7615,fr:CRABE tourteau pasteurisé,CRABE tourteau pasteurisé,1
7616,fr:COUIiS de tomates de Provence 70,COUIiS de tomates de Provence 70,1
7617,fr:CONSUMARSI PREFERIBILMENTE ENTRO,CONSUMARSI PREFERIBILMENTE ENTRO,1
7618,fr:CONSERVATION ouverture,CONSERVATION ouverture,1
7619,fr:CONSERVA A BASE Dl CARNE Dl NATRA Ingredienti Carne d'anatra,CONSERVA A BASE Dl CARNE Dl NATRA Ingredienti Carne d'anatra,1
7620,fr:CONSEILS D'UTILISATION,CONSEILS D'UTILISATION,1
7621,fr:CONCOCTION D'EPICES,CONCOCTION D'EPICES,1
7622,fr:COMPOSITION OIGNONS,COMPOSITION OIGNONS,1
7623,fr:CITRON KAFFIR,CITRON KAFFIR,1
7624,fr:CHT,CHT,1
7625,fr:CHARBON VÉGÉTAL PRÉSURE CAPRINE,CHARBON VÉGÉTAL PRÉSURE CAPRINE,1
7626,fr:CELERI chou-fleur,CELERI chou-fleur,1
7627,fr:CELERI Basilic t,CELERI Basilic t,1
7628,fr:CAJOU siro de riz,CAJOU siro de riz,1
7629,fr:CACAHUÈTES D'AUSTRALIE,CACAHUÈTES D'AUSTRALIE,1
7630,fr:C.da%Monte Mussiff 96010 Sortino Distribué par Corte Del Gusto,C.da%Monte Mussiff 96010 Sortino Distribué par Corte Del Gusto,1
7631,fr:C.da Monte Mussuto par,C.da Monte Mussuto par,1
7632,fr:C ets vertes dénoyautées réduites en sel atrecteurs,C ets vertes dénoyautées réduites en sel atrecteurs,1
7633,fr:C e 8L.u S S--so-.l gË_g 8 Z,C e 8L.u S S--so-.l gË_g 8 Z,1
7634,fr:@ Hele groene olijven,@ Hele groene olijven,1
7635,fr:?Ut,?Ut,1
7636,fr:? truffe d'été,? truffe d'été,1
7637,es:pimienta negra y aroma de anchoa,pimienta negra y aroma de anchoa,1
7638,fr:! *el,! *el,1
7639,es:trozos de pimiento rojo QU,trozos de pimiento rojo QU,1
7640,es:tomates frescos para elaborar 100 g de ketchup,tomates frescos para elaborar 100 g de ketchup,1
7641,es:sirope-de-agave,"Agavendicksaft""",1
7642,es:semola-de-arroz,semoule de riz,1
7643,es:relleno a base de anchoas,relleno a base de anchoas,1
7644,es:queso parmiggiano reggiano,queso parmiggiano reggiano,1
7645,es:puré ácid de ajo,puré ácid de ajo,1
7646,es:pimiento choricero,pimiento choricero,1
